Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta
HAM,49,HARD,3,14.0,9,88.809,Abu Dhabi Grand Prix,2023,-0.0049999999999954
HAM,50,HARD,3,15.0,9,88.585,Abu Dhabi Grand Prix,2023,-0.2240000000000037
HAM,51,HARD,3,16.0,9,88.531,Abu Dhabi Grand Prix,2023,-0.0539999999999878
HAM,52,HARD,3,17.0,9,88.372,Abu Dhabi Grand Prix,2023,-0.159000000000006
HAM,53,HARD,3,18.0,9,88.474,Abu Dhabi Grand Prix,2023,0.1020000000000038
HAM,54,HARD,3,19.0,9,88.634,Abu Dhabi Grand Prix,2023,0.1599999999999966
HAM,55,HARD,3,20.0,9,88.584,Abu Dhabi Grand Prix,2023,-0.0499999999999971
HAM,56,HARD,3,21.0,9,89.138,Abu Dhabi Grand Prix,2023,0.554000000000002
HAM,57,HARD,3,22.0,9,89.666,Abu Dhabi Grand Prix,2023,0.5279999999999916
HAM,58,HARD,3,23.0,9,90.894,Abu Dhabi Grand Prix,2023,1.2280000000000086
HUL,1,MEDIUM,1,1.0,13,99.291,Abu Dhabi Grand Prix,2023,0.0
HUL,2,MEDIUM,1,2.0,14,92.921,Abu Dhabi Grand Prix,2023,-6.36999999999999
HUL,3,MEDIUM,1,3.0,14,91.351,Abu Dhabi Grand Prix,2023,-1.5700000000000074
HUL,4,MEDIUM,1,4.0,14,91.374,Abu Dhabi Grand Prix,2023,0.0229999999999961
HUL,5,MEDIUM,1,5.0,14,91.227,Abu Dhabi Grand Prix,2023,-0.1469999999999913
HUL,6,MEDIUM,1,6.0,14,91.101,Abu Dhabi Grand Prix,2023,-0.1260000000000047
HUL,7,MEDIUM,1,7.0,14,91.332,Abu Dhabi Grand Prix,2023,0.2309999999999945
HUL,8,MEDIUM,1,8.0,14,91.5,Abu Dhabi Grand Prix,2023,0.1680000000000063
HUL,9,MEDIUM,1,9.0,14,91.545,Abu Dhabi Grand Prix,2023,0.0450000000000017
HUL,10,MEDIUM,1,10.0,14,91.583,Abu Dhabi Grand Prix,2023,0.0379999999999967
HUL,11,MEDIUM,1,11.0,14,92.002,Abu Dhabi Grand Prix,2023,0.4189999999999969
HUL,12,MEDIUM,1,12.0,14,91.827,Abu Dhabi Grand Prix,2023,-0.1749999999999971
HUL,13,MEDIUM,1,13.0,14,93.719,Abu Dhabi Grand Prix,2023,1.891999999999996
HUL,14,HARD,2,1.0,19,110.743,Abu Dhabi Grand Prix,2023,0.0
HUL,15,HARD,2,2.0,19,90.133,Abu Dhabi Grand Prix,2023,-20.61
HUL,16,HARD,2,3.0,18,90.574,Abu Dhabi Grand Prix,2023,0.4410000000000025
HUL,17,HARD,2,4.0,16,90.356,Abu Dhabi Grand Prix,2023,-0.2180000000000035
HUL,18,HARD,2,5.0,16,91.635,Abu Dhabi Grand Prix,2023,1.2790000000000106
HUL,19,HARD,2,6.0,16,90.335,Abu Dhabi Grand Prix,2023,-1.3000000000000114
HUL,20,HARD,2,7.0,16,90.436,Abu Dhabi Grand Prix,2023,0.1010000000000133
HUL,21,HARD,2,8.0,16,90.636,Abu Dhabi Grand Prix,2023,0.1999999999999886
HUL,22,HARD,2,9.0,16,90.451,Abu Dhabi Grand Prix,2023,-0.1850000000000022
HUL,23,HARD,2,10.0,16,91.02,Abu Dhabi Grand Prix,2023,0.5690000000000026
HUL,24,HARD,2,11.0,15,91.104,Abu Dhabi Grand Prix,2023,0.0840000000000031
HUL,25,HARD,2,12.0,15,90.868,Abu Dhabi Grand Prix,2023,-0.2360000000000042
HUL,26,HARD,2,13.0,15,91.444,Abu Dhabi Grand Prix,2023,0.5760000000000076
HUL,27,HARD,2,14.0,16,92.085,Abu Dhabi Grand Prix,2023,0.6409999999999911
HUL,28,HARD,2,15.0,16,91.58,Abu Dhabi Grand Prix,2023,-0.5049999999999955
HUL,29,HARD,2,16.0,15,91.768,Abu Dhabi Grand Prix,2023,0.1880000000000024
HUL,30,HARD,2,17.0,15,90.667,Abu Dhabi Grand Prix,2023,-1.100999999999999
HUL,31,HARD,2,18.0,15,90.593,Abu Dhabi Grand Prix,2023,-0.073999999999998
HUL,32,HARD,2,19.0,14,90.845,Abu Dhabi Grand Prix,2023,0.2519999999999953
HUL,33,HARD,2,20.0,14,92.455,Abu Dhabi Grand Prix,2023,1.6099999999999994
HUL,34,HARD,3,1.0,18,110.198,Abu Dhabi Grand Prix,2023,0.0
HUL,35,HARD,3,2.0,18,90.498,Abu Dhabi Grand Prix,2023,-19.69999999999999
HUL,36,HARD,3,3.0,18,89.691,Abu Dhabi Grand Prix,2023,-0.8070000000000022
HUL,37,HARD,3,4.0,18,89.747,Abu Dhabi Grand Prix,2023,0.0559999999999973
HUL,38,HARD,3,5.0,17,89.462,Abu Dhabi Grand Prix,2023,-0.2849999999999966
HUL,39,HARD,3,6.0,17,90.091,Abu Dhabi Grand Prix,2023,0.6289999999999907
HUL,40,HARD,3,7.0,17,90.121,Abu Dhabi Grand Prix,2023,0.0300000000000011
HUL,41,HARD,3,8.0,17,89.893,Abu Dhabi Grand Prix,2023,-0.2279999999999944
HUL,42,HARD,3,9.0,16,89.396,Abu Dhabi Grand Prix,2023,-0.4969999999999999
HUL,43,HARD,3,10.0,16,89.485,Abu Dhabi Grand Prix,2023,0.0889999999999986
HUL,44,HARD,3,11.0,15,89.542,Abu Dhabi Grand Prix,2023,0.0570000000000021
HUL,45,HARD,3,12.0,15,89.5,Abu Dhabi Grand Prix,2023,-0.0420000000000015
HUL,46,HARD,3,13.0,15,89.456,Abu Dhabi Grand Prix,2023,-0.0439999999999969
HUL,47,HARD,3,14.0,15,90.035,Abu Dhabi Grand Prix,2023,0.5789999999999935
HUL,48,HARD,3,15.0,15,90.121,Abu Dhabi Grand Prix,2023,0.0859999999999985
HUL,49,HARD,3,16.0,16,90.705,Abu Dhabi Grand Prix,2023,0.5840000000000032
HUL,50,HARD,3,17.0,16,90.2,Abu Dhabi Grand Prix,2023,-0.5049999999999955
HUL,51,HARD,3,18.0,16,90.079,Abu Dhabi Grand Prix,2023,-0.1210000000000093
HUL,52,HARD,3,19.0,16,90.105,Abu Dhabi Grand Prix,2023,0.0260000000000104
HUL,53,HARD,3,20.0,16,90.09,Abu Dhabi Grand Prix,2023,-0.0150000000000005
HUL,54,HARD,3,21.0,16,89.667,Abu Dhabi Grand Prix,2023,-0.4230000000000018
HUL,55,HARD,3,22.0,16,89.576,Abu Dhabi Grand Prix,2023,-0.0910000000000081
HUL,56,HARD,3,23.0,16,89.507,Abu Dhabi Grand Prix,2023,-0.0689999999999884
HUL,57,HARD,3,24.0,16,89.437,Abu Dhabi Grand Prix,2023,-0.0700000000000073
HUL,58,HARD,3,25.0,15,89.217,Abu Dhabi Grand Prix,2023,-0.2199999999999988
LEC,1,MEDIUM,1,1.0,2,93.119,Abu Dhabi Grand Prix,2023,0.0
LEC,2,MEDIUM,1,2.0,2,91.117,Abu Dhabi Grand Prix,2023,-2.001999999999996
LEC,3,MEDIUM,1,3.0,2,90.5,Abu Dhabi Grand Prix,2023,-0.6170000000000044
LEC,4,MEDIUM,1,4.0,2,90.884,Abu Dhabi Grand Prix,2023,0.3840000000000003
LEC,5,MEDIUM,1,5.0,2,90.459,Abu Dhabi Grand Prix,2023,-0.4249999999999971
LEC,6,MEDIUM,1,6.0,2,90.544,Abu Dhabi Grand Prix,2023,0.0849999999999937
LEC,7,MEDIUM,1,7.0,2,90.373,Abu Dhabi Grand Prix,2023,-0.1709999999999922
LEC,8,MEDIUM,1,8.0,2,90.631,Abu Dhabi Grand Prix,2023,0.2579999999999955
LEC,9,MEDIUM,1,9.0,2,90.431,Abu Dhabi Grand Prix,2023,-0.2000000000000028
LEC,10,MEDIUM,1,10.0,2,90.609,Abu Dhabi Grand Prix,2023,0.1779999999999972
LEC,11,MEDIUM,1,11.0,2,90.613,Abu Dhabi Grand Prix,2023,0.0040000000000048
LEC,12,MEDIUM,1,12.0,2,90.584,Abu Dhabi Grand Prix,2023,-0.0289999999999963
LEC,13,MEDIUM,1,13.0,2,90.817,Abu Dhabi Grand Prix,2023,0.2329999999999898
LEC,14,MEDIUM,1,14.0,2,90.571,Abu Dhabi Grand Prix,2023,-0.2459999999999951
LEC,15,MEDIUM,1,15.0,2,90.618,Abu Dhabi Grand Prix,2023,0.046999999999997
LEC,16,MEDIUM,1,16.0,2,90.711,Abu Dhabi Grand Prix,2023,0.0930000000000035
LEC,17,MEDIUM,1,17.0,1,92.468,Abu Dhabi Grand Prix,2023,1.757000000000005
LEC,18,HARD,2,1.0,5,110.342,Abu Dhabi Grand Prix,2023,0.0
LEC,19,HARD,2,2.0,5,89.908,Abu Dhabi Grand Prix,2023,-20.434
LEC,20,HARD,2,3.0,5,90.073,Abu Dhabi Grand Prix,2023,0.164999999999992
LEC,21,HARD,2,4.0,4,89.724,Abu Dhabi Grand Prix,2023,-0.3489999999999895
LEC,22,HARD,2,5.0,3,89.704,Abu Dhabi Grand Prix,2023,-0.0200000000000102
LEC,23,HARD,2,6.0,2,89.847,Abu Dhabi Grand Prix,2023,0.1430000000000006
LEC,24,HARD,2,7.0,2,89.577,Abu Dhabi Grand Prix,2023,-0.269999999999996
LEC,25,HARD,2,8.0,2,89.707,Abu Dhabi Grand Prix,2023,0.1299999999999954
LEC,26,HARD,2,9.0,2,89.655,Abu Dhabi Grand Prix,2023,-0.0519999999999925
LEC,27,HARD,2,10.0,2,89.21,Abu Dhabi Grand Prix,2023,-0.4450000000000074
LEC,28,HARD,2,11.0,2,89.556,Abu Dhabi Grand Prix,2023,0.3460000000000036
LEC,29,HARD,2,12.0,2,89.556,Abu Dhabi Grand Prix,2023,0.0
LEC,30,HARD,2,13.0,2,89.428,Abu Dhabi Grand Prix,2023,-0.1280000000000001
LEC,31,HARD,2,14.0,2,89.554,Abu Dhabi Grand Prix,2023,0.1260000000000047
LEC,32,HARD,2,15.0,2,89.815,Abu Dhabi Grand Prix,2023,0.2609999999999957
LEC,33,HARD,2,16.0,2,89.693,Abu Dhabi Grand Prix,2023,-0.1219999999999998
LEC,34,HARD,2,17.0,2,89.447,Abu Dhabi Grand Prix,2023,-0.2459999999999951
LEC,35,HARD,2,18.0,2,91.443,Abu Dhabi Grand Prix,2023,1.9959999999999951
LEC,36,HARD,3,1.0,6,108.82,Abu Dhabi Grand Prix,2023,0.0
LEC,37,HARD,3,2.0,4,89.035,Abu Dhabi Grand Prix,2023,-19.785
LEC,38,HARD,3,3.0,3,88.736,Abu Dhabi Grand Prix,2023,-0.2989999999999924
LEC,39,HARD,3,4.0,3,88.759,Abu Dhabi Grand Prix,2023,0.0229999999999961
LEC,40,HARD,3,5.0,3,88.546,Abu Dhabi Grand Prix,2023,-0.2129999999999938
LEC,41,HARD,3,6.0,3,88.466,Abu Dhabi Grand Prix,2023,-0.0800000000000125
LEC,42,HARD,3,7.0,3,88.277,Abu Dhabi Grand Prix,2023,-0.1889999999999929
LEC,43,HARD,3,8.0,2,88.211,Abu Dhabi Grand Prix,2023,-0.0660000000000025
LEC,44,HARD,3,9.0,2,88.199,Abu Dhabi Grand Prix,2023,-0.0120000000000004
LEC,45,HARD,3,10.0,2,88.395,Abu Dhabi Grand Prix,2023,0.1959999999999979
LEC,46,HARD,3,11.0,2,88.446,Abu Dhabi Grand Prix,2023,0.0510000000000019
LEC,47,HARD,3,12.0,2,88.221,Abu Dhabi Grand Prix,2023,-0.2249999999999943
LEC,48,HARD,3,13.0,2,88.419,Abu Dhabi Grand Prix,2023,0.1979999999999933
LEC,49,HARD,3,14.0,2,88.396,Abu Dhabi Grand Prix,2023,-0.0229999999999961
LEC,50,HARD,3,15.0,2,88.258,Abu Dhabi Grand Prix,2023,-0.1380000000000052
LEC,51,HARD,3,16.0,2,88.695,Abu Dhabi Grand Prix,2023,0.4369999999999976
LEC,52,HARD,3,17.0,2,88.603,Abu Dhabi Grand Prix,2023,-0.0919999999999987
LEC,53,HARD,3,18.0,2,88.545,Abu Dhabi Grand Prix,2023,-0.0579999999999927
LEC,54,HARD,3,19.0,2,88.778,Abu Dhabi Grand Prix,2023,0.2330000000000041
LEC,55,HARD,3,20.0,2,88.552,Abu Dhabi Grand Prix,2023,-0.2259999999999991
LEC,56,HARD,3,21.0,2,88.657,Abu Dhabi Grand Prix,2023,0.1049999999999897
LEC,57,HARD,3,22.0,2,89.031,Abu Dhabi Grand Prix,2023,0.3740000000000094
LEC,58,HARD,3,23.0,3,91.284,Abu Dhabi Grand Prix,2023,2.253
MAG,1,MEDIUM,1,1.0,19,101.597,Abu Dhabi Grand Prix,2023,0.0
MAG,2,MEDIUM,1,2.0,19,93.067,Abu Dhabi Grand Prix,2023,-8.530000000000001
MAG,3,MEDIUM,1,3.0,19,91.711,Abu Dhabi Grand Prix,2023,-1.3559999999999943
MAG,4,MEDIUM,1,4.0,19,91.593,Abu Dhabi Grand Prix,2023,-0.117999999999995
MAG,5,MEDIUM,1,5.0,20,93.881,Abu Dhabi Grand Prix,2023,2.2879999999999967
MAG,6,HARD,2,1.0,20,110.942,Abu Dhabi Grand Prix,2023,0.0
MAG,7,HARD,2,2.0,20,90.445,Abu Dhabi Grand Prix,2023,-20.497
MAG,8,HARD,2,3.0,20,90.312,Abu Dhabi Grand Prix,2023,-0.1329999999999955
MAG,9,HARD,2,4.0,20,90.325,Abu Dhabi Grand Prix,2023,0.0130000000000052
MAG,10,HARD,2,5.0,20,90.814,Abu Dhabi Grand Prix,2023,0.4889999999999901
MAG,11,HARD,2,6.0,20,91.051,Abu Dhabi Grand Prix,2023,0.2370000000000089
MAG,12,HARD,2,7.0,20,90.791,Abu Dhabi Grand Prix,2023,-0.2600000000000051
MAG,13,HARD,2,8.0,20,90.956,Abu Dhabi Grand Prix,2023,0.1650000000000062
MAG,14,HARD,2,9.0,18,91.074,Abu Dhabi Grand Prix,2023,0.117999999999995
MAG,15,HARD,2,10.0,18,91.241,Abu Dhabi Grand Prix,2023,0.1670000000000016
MAG,16,HARD,2,11.0,17,91.91,Abu Dhabi Grand Prix,2023,0.6689999999999969
MAG,17,HARD,2,12.0,17,92.454,Abu Dhabi Grand Prix,2023,0.5439999999999969
MAG,18,HARD,2,13.0,17,92.108,Abu Dhabi Grand Prix,2023,-0.3459999999999894
MAG,19,HARD,2,14.0,17,92.16,Abu Dhabi Grand Prix,2023,0.0519999999999925
MAG,20,HARD,2,15.0,17,91.521,Abu Dhabi Grand Prix,2023,-0.6389999999999958
MAG,21,HARD,2,16.0,17,91.95,Abu Dhabi Grand Prix,2023,0.429000000000002
MAG,22,HARD,2,17.0,20,94.337,Abu Dhabi Grand Prix,2023,2.3870000000000005
MAG,23,HARD,3,1.0,20,111.422,Abu Dhabi Grand Prix,2023,0.0
MAG,24,HARD,3,2.0,20,91.448,Abu Dhabi Grand Prix,2023,-19.974000000000004
MAG,25,HARD,3,3.0,20,90.592,Abu Dhabi Grand Prix,2023,-0.8559999999999945
MAG,26,HARD,3,4.0,20,90.599,Abu Dhabi Grand Prix,2023,0.007000000000005
MAG,27,HARD,3,5.0,20,90.691,Abu Dhabi Grand Prix,2023,0.0919999999999987
MAG,28,HARD,3,6.0,20,90.709,Abu Dhabi Grand Prix,2023,0.0180000000000006
MAG,29,HARD,3,7.0,20,90.628,Abu Dhabi Grand Prix,2023,-0.081000000000003
MAG,30,HARD,3,8.0,20,90.116,Abu Dhabi Grand Prix,2023,-0.5120000000000005
MAG,31,HARD,3,9.0,20,90.631,Abu Dhabi Grand Prix,2023,0.5150000000000006
MAG,32,HARD,3,10.0,20,90.684,Abu Dhabi Grand Prix,2023,0.0529999999999972
MAG,33,HARD,3,11.0,20,90.437,Abu Dhabi Grand Prix,2023,-0.2469999999999999
MAG,34,HARD,3,12.0,20,90.452,Abu Dhabi Grand Prix,2023,0.0150000000000005
MAG,35,HARD,3,13.0,20,90.413,Abu Dhabi Grand Prix,2023,-0.0390000000000014
MAG,36,HARD,3,14.0,20,90.674,Abu Dhabi Grand Prix,2023,0.2610000000000099
MAG,37,HARD,3,15.0,20,90.345,Abu Dhabi Grand Prix,2023,-0.3290000000000077
MAG,38,HARD,3,16.0,19,90.376,Abu Dhabi Grand Prix,2023,0.0310000000000059
MAG,39,HARD,3,17.0,19,90.425,Abu Dhabi Grand Prix,2023,0.0489999999999923
MAG,40,HARD,3,18.0,20,91.437,Abu Dhabi Grand Prix,2023,1.0120000000000005
MAG,41,HARD,3,19.0,20,90.48,Abu Dhabi Grand Prix,2023,-0.9569999999999936
MAG,42,HARD,3,20.0,19,90.356,Abu Dhabi Grand Prix,2023,-0.1240000000000094
MAG,43,HARD,3,21.0,19,90.057,Abu Dhabi Grand Prix,2023,-0.2989999999999924
MAG,44,HARD,3,22.0,19,90.084,Abu Dhabi Grand Prix,2023,0.027000000000001
MAG,45,HARD,3,23.0,19,90.11,Abu Dhabi Grand Prix,2023,0.0259999999999962
MAG,46,HARD,3,24.0,19,89.934,Abu Dhabi Grand Prix,2023,-0.1760000000000019
MAG,47,HARD,3,25.0,20,91.923,Abu Dhabi Grand Prix,2023,1.9890000000000043
MAG,48,HARD,3,26.0,20,90.657,Abu Dhabi Grand Prix,2023,-1.2660000000000051
MAG,49,HARD,3,27.0,20,90.553,Abu Dhabi Grand Prix,2023,-0.1039999999999992
MAG,50,HARD,3,28.0,20,90.509,Abu Dhabi Grand Prix,2023,-0.0439999999999969
MAG,51,HARD,3,29.0,20,90.432,Abu Dhabi Grand Prix,2023,-0.0769999999999981
MAG,52,HARD,3,30.0,20,91.497,Abu Dhabi Grand Prix,2023,1.0649999999999975
MAG,53,HARD,3,31.0,20,90.445,Abu Dhabi Grand Prix,2023,-1.0520000000000067
MAG,54,HARD,3,32.0,20,90.207,Abu Dhabi Grand Prix,2023,-0.2379999999999995
MAG,55,HARD,3,33.0,20,90.252,Abu Dhabi Grand Prix,2023,0.0450000000000017
MAG,56,HARD,3,34.0,20,90.429,Abu Dhabi Grand Prix,2023,0.1770000000000067
MAG,57,HARD,3,35.0,20,91.256,Abu Dhabi Grand Prix,2023,0.8269999999999982
NOR,1,MEDIUM,1,1.0,4,94.309,Abu Dhabi Grand Prix,2023,0.0
NOR,2,MEDIUM,1,2.0,4,91.43,Abu Dhabi Grand Prix,2023,-2.8789999999999907
NOR,3,MEDIUM,1,3.0,4,90.714,Abu Dhabi Grand Prix,2023,-0.7160000000000082
NOR,4,MEDIUM,1,4.0,3,90.188,Abu Dhabi Grand Prix,2023,-0.5259999999999962
NOR,5,MEDIUM,1,5.0,3,90.456,Abu Dhabi Grand Prix,2023,0.2680000000000007
NOR,6,MEDIUM,1,6.0,3,90.45,Abu Dhabi Grand Prix,2023,-0.0060000000000002
NOR,7,MEDIUM,1,7.0,3,90.533,Abu Dhabi Grand Prix,2023,0.0829999999999984
NOR,8,MEDIUM,1,8.0,3,90.676,Abu Dhabi Grand Prix,2023,0.1430000000000006
NOR,9,MEDIUM,1,9.0,3,90.613,Abu Dhabi Grand Prix,2023,-0.0630000000000023
NOR,10,MEDIUM,1,10.0,3,90.912,Abu Dhabi Grand Prix,2023,0.2990000000000066
NOR,11,MEDIUM,1,11.0,3,91.228,Abu Dhabi Grand Prix,2023,0.3159999999999883
NOR,12,MEDIUM,1,12.0,3,91.189,Abu Dhabi Grand Prix,2023,-0.0390000000000014
NOR,13,MEDIUM,1,13.0,3,91.013,Abu Dhabi Grand Prix,2023,-0.1759999999999877
NOR,14,MEDIUM,1,14.0,3,92.394,Abu Dhabi Grand Prix,2023,1.3810000000000002
NOR,15,HARD,2,1.0,13,113.2,Abu Dhabi Grand Prix,2023,0.0
NOR,16,HARD,2,2.0,10,89.654,Abu Dhabi Grand Prix,2023,-23.546000000000006
NOR,17,HARD,2,3.0,10,90.133,Abu Dhabi Grand Prix,2023,0.4789999999999992
NOR,18,HARD,2,4.0,8,90.044,Abu Dhabi Grand Prix,2023,-0.0889999999999986
NOR,19,HARD,2,5.0,7,89.727,Abu Dhabi Grand Prix,2023,-0.316999999999993
NOR,20,HARD,2,6.0,7,89.902,Abu Dhabi Grand Prix,2023,0.1749999999999971
NOR,21,HARD,2,7.0,7,89.781,Abu Dhabi Grand Prix,2023,-0.1209999999999951
NOR,22,HARD,2,8.0,7,90.393,Abu Dhabi Grand Prix,2023,0.6119999999999948
NOR,23,HARD,2,9.0,4,90.24,Abu Dhabi Grand Prix,2023,-0.1530000000000058
NOR,24,HARD,2,10.0,4,89.791,Abu Dhabi Grand Prix,2023,-0.448999999999998
NOR,25,HARD,2,11.0,4,89.637,Abu Dhabi Grand Prix,2023,-0.1539999999999963
NOR,26,HARD,2,12.0,4,89.308,Abu Dhabi Grand Prix,2023,-0.3289999999999935
NOR,27,HARD,2,13.0,4,89.48,Abu Dhabi Grand Prix,2023,0.171999999999997
NOR,28,HARD,2,14.0,4,89.469,Abu Dhabi Grand Prix,2023,-0.0110000000000098
NOR,29,HARD,2,15.0,4,89.426,Abu Dhabi Grand Prix,2023,-0.0429999999999921
NOR,30,HARD,2,16.0,4,89.5,Abu Dhabi Grand Prix,2023,0.073999999999998
NOR,31,HARD,2,17.0,4,90.01,Abu Dhabi Grand Prix,2023,0.5100000000000051
NOR,32,HARD,2,18.0,4,89.842,Abu Dhabi Grand Prix,2023,-0.1680000000000063
NOR,33,HARD,2,19.0,4,91.445,Abu Dhabi Grand Prix,2023,1.6029999999999944
NOR,34,HARD,3,1.0,10,107.697,Abu Dhabi Grand Prix,2023,0.0
NOR,35,HARD,3,2.0,10,88.736,Abu Dhabi Grand Prix,2023,-18.961
NOR,36,HARD,3,3.0,9,89.881,Abu Dhabi Grand Prix,2023,1.144999999999996
NOR,37,HARD,3,4.0,6,89.22,Abu Dhabi Grand Prix,2023,-0.6610000000000014
NOR,38,HARD,3,5.0,6,89.596,Abu Dhabi Grand Prix,2023,0.3760000000000048
NOR,39,HARD,3,6.0,6,89.432,Abu Dhabi Grand Prix,2023,-0.1640000000000014
NOR,40,HARD,3,7.0,6,89.243,Abu Dhabi Grand Prix,2023,-0.1890000000000071
NOR,41,HARD,3,8.0,6,89.064,Abu Dhabi Grand Prix,2023,-0.179000000000002
NOR,42,HARD,3,9.0,5,88.522,Abu Dhabi Grand Prix,2023,-0.5419999999999874
NOR,43,HARD,3,10.0,4,88.848,Abu Dhabi Grand Prix,2023,0.3259999999999934
NOR,44,HARD,3,11.0,4,88.539,Abu Dhabi Grand Prix,2023,-0.3089999999999975
NOR,45,HARD,3,12.0,4,88.164,Abu Dhabi Grand Prix,2023,-0.375
NOR,46,HARD,3,13.0,4,88.187,Abu Dhabi Grand Prix,2023,0.0229999999999961
NOR,47,HARD,3,14.0,4,88.568,Abu Dhabi Grand Prix,2023,0.3810000000000002
NOR,48,HARD,3,15.0,5,89.763,Abu Dhabi Grand Prix,2023,1.1950000000000074
NOR,49,HARD,3,16.0,5,88.797,Abu Dhabi Grand Prix,2023,-0.9660000000000082
NOR,50,HARD,3,17.0,5,88.634,Abu Dhabi Grand Prix,2023,-0.1629999999999967
NOR,51,HARD,3,18.0,5,88.526,Abu Dhabi Grand Prix,2023,-0.108000000000004
NOR,52,HARD,3,19.0,5,88.839,Abu Dhabi Grand Prix,2023,0.3130000000000024
NOR,53,HARD,3,20.0,5,88.557,Abu Dhabi Grand Prix,2023,-0.2819999999999965
NOR,54,HARD,3,21.0,5,88.59,Abu Dhabi Grand Prix,2023,0.0330000000000012
NOR,55,HARD,3,22.0,5,88.458,Abu Dhabi Grand Prix,2023,-0.132000000000005
NOR,56,HARD,3,23.0,5,88.572,Abu Dhabi Grand Prix,2023,0.1140000000000043
NOR,57,HARD,3,24.0,5,88.8,Abu Dhabi Grand Prix,2023,0.2279999999999944
NOR,58,HARD,3,25.0,5,88.588,Abu Dhabi Grand Prix,2023,-0.2120000000000033
OCO,1,MEDIUM,1,1.0,11,98.197,Abu Dhabi Grand Prix,2023,0.0
OCO,2,MEDIUM,1,2.0,11,91.81,Abu Dhabi Grand Prix,2023,-6.3870000000000005
OCO,3,MEDIUM,1,3.0,11,91.033,Abu Dhabi Grand Prix,2023,-0.777000000000001
OCO,4,MEDIUM,1,4.0,11,90.988,Abu Dhabi Grand Prix,2023,-0.0450000000000017
OCO,5,MEDIUM,1,5.0,11,90.994,Abu Dhabi Grand Prix,2023,0.0060000000000002
OCO,6,MEDIUM,1,6.0,11,90.689,Abu Dhabi Grand Prix,2023,-0.3050000000000068
OCO,7,MEDIUM,1,7.0,11,90.932,Abu Dhabi Grand Prix,2023,0.2430000000000092
OCO,8,MEDIUM,1,8.0,11,90.997,Abu Dhabi Grand Prix,2023,0.0649999999999977
OCO,9,MEDIUM,1,9.0,11,91.073,Abu Dhabi Grand Prix,2023,0.0759999999999934
OCO,10,MEDIUM,1,10.0,11,91.254,Abu Dhabi Grand Prix,2023,0.1810000000000116
OCO,11,MEDIUM,1,11.0,11,91.422,Abu Dhabi Grand Prix,2023,0.1679999999999921
OCO,12,MEDIUM,1,12.0,11,91.527,Abu Dhabi Grand Prix,2023,0.1050000000000039
OCO,13,MEDIUM,1,13.0,10,91.77,Abu Dhabi Grand Prix,2023,0.242999999999995
OCO,14,MEDIUM,1,14.0,9,91.647,Abu Dhabi Grand Prix,2023,-0.1229999999999904
OCO,15,MEDIUM,1,15.0,8,93.667,Abu Dhabi Grand Prix,2023,2.019999999999996
OCO,16,HARD,2,1.0,16,110.615,Abu Dhabi Grand Prix,2023,0.0
OCO,17,HARD,2,2.0,15,90.134,Abu Dhabi Grand Prix,2023,-20.480999999999995
OCO,18,HARD,2,3.0,14,90.276,Abu Dhabi Grand Prix,2023,0.1419999999999959
OCO,19,HARD,2,4.0,14,90.132,Abu Dhabi Grand Prix,2023,-0.1439999999999912
OCO,20,HARD,2,5.0,14,90.128,Abu Dhabi Grand Prix,2023,-0.0040000000000048
OCO,21,HARD,2,6.0,14,90.246,Abu Dhabi Grand Prix,2023,0.117999999999995
OCO,22,HARD,2,7.0,14,90.756,Abu Dhabi Grand Prix,2023,0.5100000000000051
OCO,23,HARD,2,8.0,13,91.726,Abu Dhabi Grand Prix,2023,0.9699999999999988
OCO,24,HARD,2,9.0,11,90.791,Abu Dhabi Grand Prix,2023,-0.9350000000000024
OCO,25,HARD,2,10.0,11,90.338,Abu Dhabi Grand Prix,2023,-0.4530000000000029
OCO,26,HARD,2,11.0,12,90.993,Abu Dhabi Grand Prix,2023,0.6550000000000011
OCO,27,HARD,2,12.0,12,90.578,Abu Dhabi Grand Prix,2023,-0.414999999999992
OCO,28,HARD,2,13.0,12,90.322,Abu Dhabi Grand Prix,2023,-0.2560000000000002
OCO,29,HARD,2,14.0,12,90.504,Abu Dhabi Grand Prix,2023,0.1820000000000021
OCO,30,HARD,2,15.0,12,90.514,Abu Dhabi Grand Prix,2023,0.0099999999999909
OCO,31,HARD,2,16.0,11,90.319,Abu Dhabi Grand Prix,2023,-0.1949999999999931
OCO,32,HARD,2,17.0,11,90.243,Abu Dhabi Grand Prix,2023,-0.0760000000000076
OCO,33,HARD,2,18.0,11,90.244,Abu Dhabi Grand Prix,2023,0.0010000000000047
OCO,34,HARD,2,19.0,11,90.033,Abu Dhabi Grand Prix,2023,-0.2109999999999985
OCO,35,HARD,2,20.0,11,90.474,Abu Dhabi Grand Prix,2023,0.4410000000000025
OCO,36,HARD,2,21.0,10,90.622,Abu Dhabi Grand Prix,2023,0.1479999999999961
OCO,37,HARD,2,22.0,8,90.307,Abu Dhabi Grand Prix,2023,-0.3149999999999977
OCO,38,HARD,2,23.0,8,90.138,Abu Dhabi Grand Prix,2023,-0.1689999999999969
OCO,39,HARD,2,24.0,10,92.095,Abu Dhabi Grand Prix,2023,1.9569999999999936
